tipo,adr
work+rest,74.8
work+rest,88.4
work+rest,67.32
work+rest,67.32
work+rest,105.4
package,133.11
work,93.6
work,93.6
work,93.6
work,78.0
work,67.58
work,83.73
work,74.8
work+rest,88.4
work+rest,88.4
work,94.5
work,79.2
work,93.6
work,73.95
work,73.95
work+rest,120.7
work+rest,102.72
work+rest,120.7
work+rest,104.55
work+rest,79.92
work+rest,88.4
work+rest,88.4
work+rest,82.88
work+rest,88.4
work+rest,102.72
work+rest,88.4
work+rest,120.7
work+rest,122.0
work,86.4
work,79.2
work,51.4
work,51.4
work,122.0
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,80.0
work,62.8
work,62.8
work,62.8
work,109.8
work,62.8
work,62.8
work,62.8
work,79.2
work,62.8
work,88.0
work,84.67
work,80.0
work+rest,88.4
work+rest,74.8
work+rest,74.8
work+rest,74.8
work+rest,119.0
work+rest,74.8
work+rest,67.25
work+rest,67.26
work+rest,96.9
work+rest,70.88
work+rest,88.4
rest,117.45
work+rest,74.8
work+rest,74.8
work,79.2
work,104.0
work,93.6
work,156.6
work,156.6
work,93.6
work+rest,69.5
work+rest,111.88
work+rest,103.5
work+rest,120.88
work+rest,78.55
work+rest,104.0
work+rest,119.0
work+rest,130.9
work+rest,74.8
work+rest,156.6
work+rest,119.0
work+rest,74.8
work+rest,119.0
work+rest,74.8
work+rest,84.32
work+rest,74.44
work+rest,63.75
work+rest,73.95
rest,77.73
rest,93.03
rest,85.85
rest,77.69
rest,117.64
work,136.8
work+rest,79.2
work+rest,109.8
work+rest,96.0
work+rest,121.75
work+rest,102.6
work+rest,127.8
work+rest,79.2
work+rest,96.0
work+rest,138.6
work+rest,93.6
work+rest,78.3
work+rest,80.0
work+rest,88.4
work+rest,97.0
work+rest,75.65
work+rest,128.52
work+rest,119.0
work+rest,80.61
work+rest,130.05
work+rest,77.44
rest,146.2
weekend,140.0
weekend,80.0
weekend,152.0
weekend,88.0
work+rest,93.6
work+rest,95.2
work+rest,113.78
work+rest,196.35
work+rest,95.2
work+rest,66.58
work+rest,107.38
work+rest,68.61
work+rest,78.81
package,109.23
rest,68.17
rest,93.67
weekend,138.0
weekend,103.5
weekend,112.5
work+rest,79.2
work+rest,174.0
work+rest,102.6
work+rest,110.34
work+rest,73.95
work+rest,97.75
work+rest,105.61
work+rest,119.0
work+rest,127.71
work+rest,63.75
work+rest,104.55
work+rest,104.55
work+rest,130.05
work+rest,115.6
work+rest,91.63
work+rest,73.95
work+rest,102.0
work+rest,88.4
work+rest,73.95
work+rest,93.39
work+rest,54.09
work+rest,63.75
work+rest,156.61
work+rest,73.95
work+rest,105.61
work+rest,138.76
work+rest,156.61
work+rest,88.4
work+rest,101.34
work+rest,105.61
work+rest,104.55
work+rest,73.95
work+rest,73.95
work+rest,137.91
work+rest,73.95
work+rest,114.25
work+rest,91.4
work+rest,104.55
work+rest,104.55
work+rest,105.61
work+rest,105.61
work+rest,102.0
work+rest,92.65
work+rest,67.15
work+rest,158.4
work+rest,88.74
work+rest,88.74
work+rest,102.34
work+rest,104.72
work+rest,88.74
work+rest,110.84
work+rest,163.34
work+rest,110.22
work+rest,79.62
work+rest,79.62
work+rest,196.07
work+rest,69.09
work+rest,158.56
work+rest,87.31
work+rest,158.56
work+rest,144.63
work+rest,69.09
rest,68.66
rest,68.66
rest,68.66
rest,68.51
rest,68.51
rest,146.59
work,65.0
work,88.0
work,111.6
work,65.0
work,79.2
work,65.0
work,122.4
work,101.55
work,98.4
work,140.98
work,138.3
work,84.05
work,131.13
work,91.8
work,114.9
work,131.13
work,168.9
work,144.5
work,136.43
work,108.8
work,108.8
work,79.48
work,70.55
work+rest,110.78
work+rest,159.23
work+rest,70.0
work+rest,101.15
work+rest,110.78
work+rest,69.29
work+rest,58.36
work+rest,58.36
work+rest,69.29
work+rest,69.29
work+rest,69.29
work+rest,69.29
work+rest,69.29
work+rest,58.36
work+rest,12.0
work+rest,69.29
work+rest,69.29
work+rest,69.58
work+rest,58.36
work+rest,69.29
work+rest,69.29
work+rest,113.05
work+rest,69.29
work+rest,58.36
work+rest,69.29
work+rest,69.29
work+rest,69.29
work+rest,69.29
work+rest,69.29
work+rest,69.29
rest,78.77
work,138.0
work,79.2
work,198.0
work,131.4
work,120.0
work,93.3
work,120.7
work,125.8
work,125.8
work,120.0
work,72.25
work,129.58
work,95.2
work,72.25
work,72.25
work,117.3
work,102.85
work,125.8
work,102.85
work,95.2
work,120.7
work+rest,76.67
work+rest,76.67
work+rest,119.0
work+rest,76.67
work+rest,76.67
work+rest,76.67
work+rest,76.67
work+rest,76.67
work+rest,76.67
work+rest,76.67
work+rest,70.55
work+rest,76.67
work+rest,76.67
work+rest,76.67
work+rest,76.67
work+rest,81.43
work+rest,178.67
work+rest,76.67
work+rest,76.67
work+rest,77.89
work+rest,76.67
work+rest,76.67
work+rest,76.67
work+rest,76.67
work+rest,98.18
work+rest,76.67
work+rest,95.56
work+rest,80.26
rest,69.42
rest,148.58
rest,74.29
rest,126.04
work+rest,98.11
work+rest,148.26
work,51.4
work,51.4
work,148.91
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,62.8
work,107.1
work,122.4
work,160.2
work,79.5
work,79.5
work,143.28
work,120.0
work,160.2
work,143.28
work,110.7
work,219.6
work,120.0
work,79.5
work+rest,115.6
work+rest,113.9
work+rest,152.1
work+rest,128.56
work+rest,91.8
work+rest,125.8
work+rest,274.2
work+rest,102.0
work+rest,154.29
work+rest,91.8
work+rest,83.3
work+rest,169.91
work+rest,122.91
work+rest,150.11
work+rest,82.11
work+rest,70.0
work+rest,71.91
work+rest,71.91
work+rest,71.91
work+rest,148.58
work+rest,71.91
work+rest,198.88
work+rest,125.8
work+rest,70.0
work+rest,71.91
work+rest,125.8
work+rest,82.11
work+rest,136.19
work+rest,88.4
work+rest,92.91
rest,114.98
work,148.0
work,167.4
work,131.4
work,167.4
work,138.0
work,148.0
work,148.0
work,140.0
work,158.0
work,139.88
work,160.78
work,200.0
work,1.48
work,120.0
work,260.0
work,143.38
work,112.5
work,192.03
work+rest,161.67
work+rest,148.0
work+rest,148.0
work+rest,148.0
work+rest,80.7
work+rest,145.1
work+rest,105.0
work+rest,95.0
work+rest,80.7
work+rest,113.4
work+rest,95.0
work+rest,185.28
work+rest,102.0
work+rest,114.75
work+rest,84.15
work+rest,114.75
work+rest,120.7
work+rest,123.75
work+rest,73.95
work+rest,149.6
work+rest,166.85
work+rest,94.35
work+rest,82.79
work+rest,123.75
work+rest,84.15
work+rest,120.36
work+rest,91.79
work+rest,82.79
work,168.3
work,220.0
work+rest,78.3
work+rest,121.5
work+rest,133.2
work+rest,105.3
work+rest,121.5
work+rest,119.1
work+rest,119.1
work+rest,75.9
work+rest,86.7
work+rest,86.7
work+rest,155.13
work+rest,115.68
work+rest,110.5
work+rest,70.55
work+rest,119.0
work+rest,92.82
work+rest,79.29
weekend,128.0
weekend,131.4
weekend,137.7
weekend,137.7
weekend,65.0
weekend,65.0
weekend,155.7
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
weekend,65.0
work+rest,114.67
work+rest,146.2
work+rest,103.7
work+rest,81.6
work+rest,103.7
work+rest,81.6
work+rest,88.4
work+rest,153.5
work+rest,146.2
work+rest,77.35
work+rest,77.35
work+rest,144.5
work+rest,133.73
work+rest,115.6
work+rest,71.4
weekend,88.0
work+rest,102.6
work+rest,93.6
work+rest,86.4
work+rest,93.6
work+rest,102.6
work+rest,111.6
work+rest,154.67
work+rest,126.0
work+rest,102.6
work+rest,117.0
work+rest,126.0
work+rest,99.17
work+rest,79.2
work+rest,60.0
work+rest,114.4
work+rest,74.8
work+rest,79.2
work+rest,67.15
work+rest,119.0
work+rest,90.1
work+rest,88.4
work+rest,74.8
work+rest,67.15
work+rest,111.78
work+rest,81.6
work+rest,105.4
work+rest,91.6
work+rest,74.8
work+rest,88.4
work+rest,91.6
work+rest,92.65
work+rest,67.15
work+rest,164.05
work+rest,96.9
work+rest,141.14
work+rest,142.0
work+rest,141.14
work+rest,109.65
work+rest,109.65
work+rest,97.75
work+rest,109.65
work+rest,97.92
work+rest,129.2
work+rest,85.0
work+rest,109.65
work+rest,145.35
work+rest,88.4
work,153.0
work,79.2
work,71.28
work,106.0
work,79.2
work,84.24
work,79.2
work,88.0
work,79.2
work,71.28
work,140.85
work,88.0
work,77.76
work,88.0
work,102.6
work,88.0
work,88.0
work,88.0
work,93.6
work,90.1
work,103.7
work,105.4
work,132.6
work,74.8
work,105.4
work,67.15
work,85.0
work,74.8
work,107.1
work,107.0
work,90.1
rest,74.8
rest,74.8
rest,105.4
rest,130.9
work+rest,107.95
work,96.0
work,138.6
work,156.6
work,86.4
work,93.6
work,79.2
work,136.0
work,79.2
work,79.2
work,66.3
work,88.4
work,57.6
work,67.15
work,88.4
work,90.1
work,115.6
work,51.05
work,74.8
work,105.4
work+rest,88.4
work+rest,119.0
work+rest,74.8
rest,74.8
rest,74.8
work,88.0
work,59.0
work,59.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,104.0
work,93.6
work,93.6
work,138.6
work,104.0
work+rest,79.47
work+rest,72.08
work+rest,73.0
work+rest,74.8
work+rest,88.4
work+rest,88.4
work+rest,88.4
work+rest,70.67
rest,74.8
rest,94.88
rest,96.9
work,67.0
work,104.0
work,116.0
work+rest,87.69
work+rest,106.0
work,88.0
work,88.0
work+rest,81.9
work+rest,93.6
work+rest,104.0
work+rest,93.6
work+rest,138.6
work+rest,79.2
work+rest,104.0
work+rest,76.5
work+rest,131.1
work+rest,118.32
work+rest,74.8
work+rest,74.8
work+rest,71.19
work+rest,71.19
work+rest,70.72
work+rest,116.79
work+rest,70.72
work+rest,103.19
work+rest,88.4
work+rest,71.19
work+rest,71.19
work+rest,74.8
work+rest,71.19
work+rest,67.32
work+rest,67.32
work+rest,88.4
work,84.6
work+rest,86.4
work+rest,159.7
work+rest,92.8
work+rest,163.2
work+rest,67.0
work+rest,98.0
rest,98.6
rest,98.6
weekend,135.5
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,79.2
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,69.0
work+rest,67.0
work+rest,67.0
work+rest,90.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,79.2
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,67.0
work+rest,79.2
work+rest,88.4
work+rest,134.5
work+rest,79.2
work+rest,82.88
work+rest,82.88
work+rest,88.4
package,96.9
rest,96.9
work+rest,114.3
work+rest,60.98
work+rest,81.9
work+rest,93.6
work+rest,98.1
work+rest,88.4
work+rest,88.4
work+rest,67.58
rest,96.9
work+rest,67.58
work,65.0
work,89.5
work,89.5
work,79.5
work,79.2
work,79.5
work,70.0
work,93.6
work,79.5
work,83.09
work,92.65
rest,109.2
rest,96.9
rest,144.74
work,79.5
work,89.5
work,79.2
work,74.8
work,74.8
work+rest,74.61
work+rest,108.38
work,59.0
work,118.58
work,59.0
work,62.0
work,62.0
work,75.0
work,62.0
work,62.0
work,65.0
work,97.5
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,79.2
work,79.5
work,97.5
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,65.0
work,75.0
work,140.4
work,82.88
work,82.88
work,93.6
work,82.88
work,116.0
work,103.5
work,82.88
work,88.0
work+rest,94.99
work+rest,82.88
work+rest,71.19
work+rest,96.39
work+rest,119.0
work+rest,88.4
rest,88.4
work,90.0
work,90.0
work,117.0
work,108.0
work,122.4
work,84.6
work,79.5
work,83.61
work,59.91
work,126.0
work,79.2
work,88.0
work,89.5
work,56.62
work,90.0
work,79.2
work,131.4
work,59.91
work,88.0
work,88.0
work,88.0
work,59.91
work,59.91
work+rest,79.0
work+rest,82.88
work+rest,93.6
work+rest,129.6
work+rest,83.3
rest,74.8
work+rest,94.5
work,97.5
work,168.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,138.6
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,97.5
work,75.0
work,75.0
work,75.0
work,79.2
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,138.6
work,97.5
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,138.6
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,176.0
work,75.0
work,75.0
work,167.5
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work+rest,81.9
work+rest,93.6
work+rest,79.5
work+rest,109.8
work+rest,117.5
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work+rest,138.6
work+rest,147.5
work+rest,129.6
work+rest,175.2
work+rest,129.6
work+rest,90.1
work+rest,82.88
work+rest,82.88
work+rest,88.4
work+rest,90.1
work+rest,82.88
work+rest,82.88
work+rest,82.88
work+rest,82.88
rest,114.28
rest,74.8
weekend,104.0
work+rest,79.5
work+rest,92.63
weekend,86.4
work+rest,126.01
work+rest,88.4
work+rest,77.35
work+rest,76.3
work+rest,114.67
work+rest,79.0
work+rest,96.9
package,149.6
rest,74.06
rest,117.81
rest,96.91
rest,74.8
rest,88.0
rest,140.0
weekend,84.6
weekend,67.15
weekend,122.4
weekend,90.0
weekend,67.15
weekend,114.3
work+rest,93.6
weekend,90.0
weekend,67.15
work+rest,88.0
work+rest,106.0
work+rest,95.09
work+rest,88.4
work+rest,95.16
work+rest,68.0
work+rest,99.24
work+rest,68.77
work+rest,147.9
work+rest,74.8
work+rest,76.42
rest,94.35
work,70.0
work,71.28
work,105.4
work+rest,98.36
work+rest,119.0
work,75.0
work,75.0
work,75.0
work,75.0
work,75.0
work,126.0
work,75.0
work,75.0
work,79.0
work,79.0
work,79.0
work,79.0
work,79.0
work,79.0
work,79.0
work,79.0
work,79.0
work,79.0
work,79.0
work,79.0
work,79.0
work,93.6
work,79.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,135.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,65.0
work,88.29
work,74.8
work,88.39
work,94.78
work,103.7
work+rest,112.7
work+rest,112.7
work+rest,99.24
work+rest,117.81
rest,113.39
work,108.0
work,59.0
work,62.0
work,62.0
work,62.0
work,62.0
work,59.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,92.0
work,93.6
work,93.6
work,153.87
work,126.0
work,138.6
work,102.6
work+rest,75.44
work+rest,85.0
work+rest,78.0
work,122.4
work,104.0
work,106.0
work,106.75
work,79.2
work,70.56
work,140.0
work,88.75
work,79.2
work,93.6
work,101.88
work+rest,158.0
work+rest,153.67
work+rest,90.0
work+rest,85.2
work+rest,93.6
work+rest,88.4
work+rest,96.9
work+rest,77.35
work+rest,70.4
work+rest,117.3
rest,130.9
rest,69.03
work,97.5
work,104.0
work,88.0
work+rest,185.0
work+rest,80.0
work+rest,97.5
work+rest,77.35
work+rest,77.35
work+rest,77.35
work+rest,77.35
work+rest,88.4
work+rest,77.35
work+rest,77.35
work+rest,77.35
work+rest,71.28
work+rest,102.6
work+rest,77.35
work+rest,77.35
work+rest,88.4
work+rest,77.35
work+rest,77.35
work+rest,77.35
work+rest,70.4
work+rest,78.15
work+rest,78.15
work+rest,78.15
work+rest,78.15
work+rest,78.15
work+rest,96.39
work+rest,81.09
work+rest,77.35
rest,117.81
rest,96.9
rest,142.8
rest,146.51
weekend,88.0
weekend,93.6
weekend,79.2
weekend,78.0
weekend,79.2
weekend,93.6
weekend,97.5
work+rest,74.8
work+rest,124.1
work+rest,60.82
work+rest,124.1
work+rest,77.35
work+rest,82.88
rest,119.0
rest,72.39
work+rest,102.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,71.1
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,147.5
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,79.2
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,71.28
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,79.2
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,80.0
work+rest,90.0
work+rest,79.56
work+rest,100.3
work+rest,100.3
work+rest,102.85
work+rest,68.0
work+rest,107.95
work+rest,108.38
work+rest,108.0
package,108.8
package,147.9
rest,159.8
rest,168.3
work,96.0
work,97.5
work,71.28
work,93.6
work,82.88
work,88.4
work,117.81
work,85.0
work,85.0
work,98.0
work,85.0
work,83.3
work,117.81
work+rest,96.9
work+rest,103.7
rest,74.8
rest,73.89
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,71.28
work,85.0
work,80.0
work,80.0
work,85.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,85.0
work,98.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,71.28
work,80.0
work,80.0
work,80.0
work,80.0
work,88.0
work,80.0
work,80.0
work,85.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,85.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,80.0
work,91.8
work+rest,103.7
work+rest,109.58
work+rest,87.21
rest,63.71
rest,59.5
work,59.0
work,95.4
work,59.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,97.5
work,79.2
work,79.0
work,95.4
work+rest,84.8
work,97.5
work+rest,61.2
work+rest,69.02
work+rest,88.4
rest,66.29
work,79.5
work,93.6
work,126.0
work,126.0
work,79.2
work,97.5
work,111.6
work,88.2
work,79.2
work,97.5
work,79.2
work,75.0
work,103.5
work,93.6
work+rest,79.2
work+rest,164.8
work+rest,103.5
work+rest,98.0
work+rest,74.8
work+rest,88.4
rest,133.36
work,70.0
work,93.6
work,108.0
work,69.56
work+rest,79.2
work+rest,79.5
work+rest,71.55
work+rest,88.4
work+rest,88.4
work+rest,120.33
work+rest,103.7
work+rest,103.7
work+rest,145.84
work+rest,103.7
work+rest,103.7
weekend,71.33
weekend,79.2
weekend,79.2
weekend,79.2
work+rest,68.0
weekend,79.2
work+rest,108.8
rest,74.8
rest,74.8
rest,74.8
work+rest,125.8
weekend,80.0
weekend,79.2
work+rest,77.76
work+rest,77.76
work+rest,88.0
work+rest,124.74
work+rest,140.94
work+rest,71.28
work+rest,74.8
work+rest,98.6
work+rest,79.2
work+rest,74.8
work+rest,125.8
work+rest,123.0
work+rest,70.4
package,74.8
package,74.8
rest,59.5
work,88.0
work,98.0
work,98.6
work,81.09
work,91.8
work,91.8
work,67.32
work,45.0
work,80.0
work,88.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,138.6
work,71.28
work,71.28
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,95.4
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,60.0
work,88.0
work,60.0
work,60.0
work,60.0
work,60.0
work,64.67
work+rest,74.8
work+rest,67.32
work+rest,83.3
work+rest,90.1
work+rest,100.3
work+rest,115.6
work+rest,74.8
rest,98.1
rest,98.1
rest,98.1
rest,99.29
work,59.0
work,93.6
work,98.0
work,88.0
work,59.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,62.0
work,88.0
work,111.6
work,158.0
work,62.0
work,102.6
work,60.06
work,88.0
work,106.0
work,111.6
work+rest,88.4
work+rest,90.1
work+rest,122.4
work+rest,90.1
work+rest,85.75
rest,108.8
work,93.0
work,79.2
work,176.0
work,93.6
work,88.0
work,79.2
work,93.6
work,88.0
work,88.0
work,79.2
work,88.0
work,93.6
work,79.2
work,88.0
work,88.0
work,88.0
work,81.0
work,88.0
work,88.0
work,95.4
work+rest,79.2
work+rest,220.8
work+rest,106.2
work+rest,93.6
work+rest,79.2
work+rest,104.0
work+rest,88.0
work+rest,79.2
work+rest,108.0
work,158.0
work,188.0
work,79.2
work+rest,93.6
work+rest,88.0
