previous_cancellations_group,adr
0 cancellations,78.0
0 cancellations,67.58
0 cancellations,83.73
0 cancellations,74.8
0 cancellations,88.4
0 cancellations,88.4
0 cancellations,94.5
0 cancellations,79.2
0 cancellations,93.6
0 cancellations,73.95
0 cancellations,73.95
0 cancellations,120.7
0 cancellations,102.72
0 cancellations,120.7
0 cancellations,104.55
0 cancellations,79.92
0 cancellations,88.4
0 cancellations,88.4
0 cancellations,82.88
0 cancellations,88.4
0 cancellations,102.72
0 cancellations,88.4
0 cancellations,120.7
0 cancellations,122.0
0 cancellations,86.4
0 cancellations,79.2
0 cancellations,51.4
0 cancellations,51.4
0 cancellations,122.0
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,80.0
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,109.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,79.2
0 cancellations,62.8
0 cancellations,88.0
0 cancellations,84.67
0 cancellations,80.0
0 cancellations,88.4
0 cancellations,74.8
0 cancellations,74.8
0 cancellations,74.8
0 cancellations,119.0
0 cancellations,74.8
0 cancellations,67.25
0 cancellations,67.26
0 cancellations,96.9
0 cancellations,70.88
0 cancellations,88.4
0 cancellations,117.45
0 cancellations,74.8
0 cancellations,74.8
0 cancellations,79.2
0 cancellations,104.0
0 cancellations,93.6
0 cancellations,156.6
0 cancellations,156.6
0 cancellations,93.6
0 cancellations,69.5
0 cancellations,111.88
0 cancellations,103.5
0 cancellations,120.88
0 cancellations,78.55
0 cancellations,104.0
0 cancellations,119.0
0 cancellations,130.9
0 cancellations,74.8
0 cancellations,156.6
0 cancellations,119.0
0 cancellations,74.8
0 cancellations,119.0
0 cancellations,74.8
0 cancellations,84.32
0 cancellations,74.44
0 cancellations,63.75
0 cancellations,73.95
0 cancellations,77.73
0 cancellations,93.03
0 cancellations,85.85
0 cancellations,77.69
0 cancellations,117.64
0 cancellations,136.8
0 cancellations,79.2
0 cancellations,109.8
0 cancellations,96.0
0 cancellations,121.75
0 cancellations,102.6
0 cancellations,127.8
0 cancellations,79.2
0 cancellations,96.0
0 cancellations,138.6
0 cancellations,93.6
0 cancellations,78.3
0 cancellations,80.0
0 cancellations,88.4
0 cancellations,97.0
0 cancellations,75.65
0 cancellations,128.52
0 cancellations,119.0
0 cancellations,80.61
0 cancellations,130.05
0 cancellations,77.44
0 cancellations,146.2
0 cancellations,140.0
0 cancellations,80.0
0 cancellations,152.0
0 cancellations,88.0
0 cancellations,93.6
0 cancellations,95.2
0 cancellations,113.78
0 cancellations,196.35
0 cancellations,95.2
0 cancellations,66.58
0 cancellations,107.38
0 cancellations,68.61
0 cancellations,78.81
0 cancellations,109.23
0 cancellations,68.17
0 cancellations,93.67
0 cancellations,138.0
0 cancellations,103.5
0 cancellations,112.5
0 cancellations,79.2
0 cancellations,174.0
0 cancellations,102.6
0 cancellations,110.34
0 cancellations,73.95
0 cancellations,97.75
0 cancellations,105.61
0 cancellations,119.0
0 cancellations,127.71
0 cancellations,63.75
0 cancellations,104.55
0 cancellations,104.55
0 cancellations,130.05
0 cancellations,115.6
0 cancellations,91.63
0 cancellations,73.95
0 cancellations,102.0
0 cancellations,88.4
0 cancellations,73.95
0 cancellations,93.39
0 cancellations,54.09
0 cancellations,63.75
0 cancellations,156.61
0 cancellations,73.95
0 cancellations,105.61
0 cancellations,138.76
0 cancellations,156.61
0 cancellations,88.4
0 cancellations,101.34
0 cancellations,105.61
0 cancellations,104.55
0 cancellations,73.95
0 cancellations,73.95
0 cancellations,137.91
0 cancellations,73.95
0 cancellations,114.25
0 cancellations,91.4
0 cancellations,104.55
0 cancellations,104.55
0 cancellations,105.61
0 cancellations,105.61
0 cancellations,102.0
0 cancellations,92.65
0 cancellations,67.15
0 cancellations,158.4
0 cancellations,88.74
0 cancellations,88.74
0 cancellations,102.34
0 cancellations,104.72
0 cancellations,88.74
0 cancellations,110.84
0 cancellations,163.34
0 cancellations,110.22
0 cancellations,79.62
0 cancellations,79.62
0 cancellations,196.07
0 cancellations,69.09
0 cancellations,158.56
0 cancellations,87.31
0 cancellations,158.56
0 cancellations,144.63
0 cancellations,69.09
0 cancellations,68.66
0 cancellations,68.66
0 cancellations,68.66
0 cancellations,68.51
0 cancellations,68.51
0 cancellations,146.59
0 cancellations,65.0
0 cancellations,88.0
0 cancellations,111.6
0 cancellations,65.0
0 cancellations,79.2
0 cancellations,65.0
0 cancellations,122.4
0 cancellations,101.55
0 cancellations,98.4
0 cancellations,140.98
0 cancellations,138.3
0 cancellations,84.05
0 cancellations,131.13
0 cancellations,91.8
0 cancellations,114.9
0 cancellations,131.13
0 cancellations,168.9
0 cancellations,144.5
0 cancellations,136.43
0 cancellations,108.8
0 cancellations,108.8
0 cancellations,79.48
0 cancellations,70.55
0 cancellations,110.78
0 cancellations,159.23
0 cancellations,70.0
0 cancellations,101.15
0 cancellations,110.78
0 cancellations,69.29
0 cancellations,58.36
0 cancellations,58.36
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,58.36
0 cancellations,12.0
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,69.58
0 cancellations,58.36
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,113.05
0 cancellations,69.29
0 cancellations,58.36
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,69.29
0 cancellations,78.77
0 cancellations,138.0
0 cancellations,79.2
0 cancellations,198.0
0 cancellations,131.4
0 cancellations,120.0
0 cancellations,93.3
0 cancellations,120.7
0 cancellations,125.8
0 cancellations,125.8
0 cancellations,120.0
0 cancellations,72.25
0 cancellations,129.58
0 cancellations,95.2
0 cancellations,72.25
0 cancellations,72.25
0 cancellations,117.3
0 cancellations,102.85
0 cancellations,125.8
0 cancellations,102.85
0 cancellations,95.2
0 cancellations,120.7
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,119.0
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,70.55
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,81.43
0 cancellations,178.67
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,77.89
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,76.67
0 cancellations,98.18
0 cancellations,76.67
0 cancellations,95.56
0 cancellations,80.26
0 cancellations,69.42
0 cancellations,148.58
0 cancellations,74.29
0 cancellations,126.04
0 cancellations,98.11
0 cancellations,148.26
0 cancellations,51.4
0 cancellations,51.4
0 cancellations,148.91
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,62.8
0 cancellations,107.1
0 cancellations,122.4
0 cancellations,160.2
0 cancellations,79.5
0 cancellations,79.5
0 cancellations,143.28
0 cancellations,120.0
0 cancellations,160.2
0 cancellations,143.28
0 cancellations,110.7
0 cancellations,219.6
0 cancellations,120.0
0 cancellations,79.5
0 cancellations,115.6
0 cancellations,113.9
0 cancellations,152.1
0 cancellations,128.56
0 cancellations,91.8
0 cancellations,125.8
0 cancellations,274.2
0 cancellations,102.0
0 cancellations,154.29
0 cancellations,91.8
0 cancellations,83.3
0 cancellations,169.91
0 cancellations,122.91
0 cancellations,150.11
0 cancellations,82.11
0 cancellations,70.0
0 cancellations,71.91
0 cancellations,71.91
0 cancellations,71.91
0 cancellations,148.58
0 cancellations,71.91
0 cancellations,198.88
0 cancellations,125.8
0 cancellations,70.0
0 cancellations,71.91
0 cancellations,125.8
0 cancellations,82.11
0 cancellations,136.19
0 cancellations,88.4
0 cancellations,92.91
0 cancellations,114.98
0 cancellations,148.0
0 cancellations,167.4
0 cancellations,131.4
0 cancellations,167.4
0 cancellations,138.0
0 cancellations,148.0
0 cancellations,148.0
0 cancellations,140.0
0 cancellations,158.0
0 cancellations,139.88
0 cancellations,160.78
0 cancellations,200.0
0 cancellations,1.48
0 cancellations,120.0
0 cancellations,260.0
0 cancellations,143.38
0 cancellations,112.5
0 cancellations,192.03
0 cancellations,161.67
0 cancellations,148.0
0 cancellations,148.0
0 cancellations,148.0
0 cancellations,80.7
0 cancellations,145.1
0 cancellations,105.0
0 cancellations,95.0
0 cancellations,80.7
0 cancellations,113.4
0 cancellations,95.0
0 cancellations,185.28
0 cancellations,102.0
0 cancellations,114.75
0 cancellations,84.15
0 cancellations,114.75
0 cancellations,120.7
0 cancellations,123.75
0 cancellations,73.95
0 cancellations,149.6
0 cancellations,166.85
0 cancellations,94.35
0 cancellations,82.79
0 cancellations,123.75
0 cancellations,84.15
0 cancellations,120.36
0 cancellations,91.79
0 cancellations,82.79
0 cancellations,168.3
0 cancellations,220.0
0 cancellations,78.3
0 cancellations,121.5
0 cancellations,133.2
0 cancellations,105.3
0 cancellations,121.5
0 cancellations,119.1
0 cancellations,119.1
0 cancellations,75.9
0 cancellations,86.7
0 cancellations,86.7
0 cancellations,155.13
0 cancellations,115.68
0 cancellations,110.5
0 cancellations,70.55
0 cancellations,119.0
0 cancellations,92.82
0 cancellations,79.29
0 cancellations,128.0
0 cancellations,131.4
0 cancellations,137.7
0 cancellations,137.7
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,155.7
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,114.67
0 cancellations,146.2
0 cancellations,103.7
0 cancellations,81.6
0 cancellations,103.7
0 cancellations,81.6
0 cancellations,88.4
0 cancellations,153.5
0 cancellations,146.2
0 cancellations,77.35
0 cancellations,77.35
0 cancellations,144.5
0 cancellations,133.73
0 cancellations,115.6
0 cancellations,71.4
0 cancellations,88.0
0 cancellations,102.6
0 cancellations,93.6
0 cancellations,86.4
0 cancellations,93.6
0 cancellations,102.6
0 cancellations,111.6
0 cancellations,154.67
0 cancellations,126.0
0 cancellations,102.6
0 cancellations,117.0
0 cancellations,126.0
0 cancellations,99.17
0 cancellations,79.2
0 cancellations,60.0
0 cancellations,114.4
0 cancellations,74.8
0 cancellations,79.2
0 cancellations,67.15
0 cancellations,119.0
0 cancellations,90.1
0 cancellations,88.4
0 cancellations,74.8
0 cancellations,67.15
0 cancellations,111.78
0 cancellations,81.6
0 cancellations,105.4
0 cancellations,91.6
0 cancellations,74.8
0 cancellations,88.4
0 cancellations,91.6
0 cancellations,92.65
0 cancellations,67.15
0 cancellations,164.05
0 cancellations,96.9
0 cancellations,141.14
0 cancellations,142.0
0 cancellations,141.14
0 cancellations,109.65
0 cancellations,109.65
0 cancellations,97.75
0 cancellations,109.65
0 cancellations,97.92
0 cancellations,129.2
0 cancellations,85.0
0 cancellations,109.65
0 cancellations,145.35
0 cancellations,88.4
0 cancellations,153.0
0 cancellations,79.2
0 cancellations,71.28
0 cancellations,106.0
0 cancellations,79.2
0 cancellations,84.24
0 cancellations,79.2
0 cancellations,88.0
0 cancellations,79.2
0 cancellations,71.28
0 cancellations,140.85
0 cancellations,88.0
0 cancellations,77.76
0 cancellations,88.0
0 cancellations,102.6
0 cancellations,88.0
0 cancellations,88.0
0 cancellations,88.0
0 cancellations,93.6
0 cancellations,90.1
0 cancellations,103.7
0 cancellations,105.4
0 cancellations,132.6
0 cancellations,74.8
0 cancellations,105.4
0 cancellations,67.15
0 cancellations,85.0
0 cancellations,74.8
0 cancellations,107.1
0 cancellations,107.0
0 cancellations,90.1
0 cancellations,74.8
0 cancellations,74.8
0 cancellations,105.4
0 cancellations,130.9
0 cancellations,107.95
0 cancellations,96.0
0 cancellations,138.6
0 cancellations,156.6
0 cancellations,86.4
0 cancellations,93.6
0 cancellations,79.2
0 cancellations,136.0
0 cancellations,79.2
0 cancellations,79.2
0 cancellations,66.3
0 cancellations,88.4
0 cancellations,57.6
0 cancellations,67.15
0 cancellations,88.4
0 cancellations,90.1
0 cancellations,115.6
0 cancellations,51.05
0 cancellations,74.8
0 cancellations,105.4
0 cancellations,88.4
0 cancellations,119.0
0 cancellations,74.8
0 cancellations,74.8
0 cancellations,74.8
0 cancellations,88.0
0 cancellations,59.0
0 cancellations,59.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,104.0
0 cancellations,93.6
0 cancellations,93.6
0 cancellations,138.6
0 cancellations,104.0
0 cancellations,79.47
0 cancellations,72.08
0 cancellations,73.0
0 cancellations,74.8
0 cancellations,88.4
0 cancellations,88.4
0 cancellations,88.4
0 cancellations,70.67
0 cancellations,74.8
0 cancellations,94.88
0 cancellations,96.9
0 cancellations,67.0
0 cancellations,104.0
0 cancellations,116.0
0 cancellations,87.69
0 cancellations,106.0
0 cancellations,88.0
0 cancellations,88.0
0 cancellations,81.9
0 cancellations,93.6
0 cancellations,104.0
0 cancellations,93.6
0 cancellations,138.6
0 cancellations,79.2
0 cancellations,104.0
0 cancellations,76.5
0 cancellations,131.1
0 cancellations,118.32
0 cancellations,74.8
0 cancellations,74.8
0 cancellations,71.19
0 cancellations,71.19
0 cancellations,70.72
0 cancellations,116.79
0 cancellations,70.72
0 cancellations,103.19
0 cancellations,88.4
0 cancellations,71.19
0 cancellations,71.19
0 cancellations,74.8
0 cancellations,71.19
0 cancellations,67.32
0 cancellations,67.32
0 cancellations,88.4
0 cancellations,84.6
0 cancellations,86.4
0 cancellations,159.7
0 cancellations,92.8
0 cancellations,163.2
0 cancellations,67.0
0 cancellations,98.0
0 cancellations,98.6
0 cancellations,98.6
0 cancellations,135.5
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,79.2
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,69.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,90.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,79.2
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,67.0
0 cancellations,79.2
0 cancellations,88.4
0 cancellations,134.5
0 cancellations,79.2
0 cancellations,82.88
0 cancellations,82.88
0 cancellations,88.4
0 cancellations,96.9
0 cancellations,96.9
0 cancellations,114.3
0 cancellations,60.98
0 cancellations,81.9
0 cancellations,93.6
0 cancellations,98.1
0 cancellations,88.4
0 cancellations,88.4
0 cancellations,67.58
0 cancellations,96.9
0 cancellations,67.58
0 cancellations,65.0
0 cancellations,89.5
0 cancellations,89.5
0 cancellations,79.5
0 cancellations,79.2
0 cancellations,79.5
0 cancellations,70.0
0 cancellations,93.6
0 cancellations,79.5
0 cancellations,83.09
0 cancellations,92.65
0 cancellations,109.2
0 cancellations,96.9
0 cancellations,144.74
0 cancellations,79.5
0 cancellations,89.5
0 cancellations,79.2
0 cancellations,74.8
0 cancellations,74.8
0 cancellations,74.61
0 cancellations,108.38
0 cancellations,59.0
0 cancellations,118.58
0 cancellations,59.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,75.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,65.0
0 cancellations,97.5
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,79.2
0 cancellations,79.5
0 cancellations,97.5
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,62.0
0 cancellations,65.0
0 cancellations,75.0
0 cancellations,140.4
0 cancellations,82.88
0 cancellations,82.88
0 cancellations,93.6
0 cancellations,82.88
0 cancellations,116.0
0 cancellations,103.5
0 cancellations,82.88
0 cancellations,88.0
0 cancellations,94.99
0 cancellations,82.88
0 cancellations,71.19
0 cancellations,96.39
0 cancellations,119.0
0 cancellations,88.4
0 cancellations,88.4
0 cancellations,90.0
0 cancellations,90.0
0 cancellations,117.0
0 cancellations,108.0
0 cancellations,122.4
0 cancellations,84.6
0 cancellations,79.5
0 cancellations,83.61
0 cancellations,59.91
0 cancellations,126.0
0 cancellations,79.2
0 cancellations,88.0
0 cancellations,89.5
0 cancellations,56.62
0 cancellations,90.0
0 cancellations,79.2
0 cancellations,131.4
0 cancellations,59.91
0 cancellations,88.0
0 cancellations,88.0
0 cancellations,88.0
0 cancellations,59.91
0 cancellations,59.91
0 cancellations,79.0
0 cancellations,82.88
0 cancellations,93.6
0 cancellations,129.6
0 cancellations,83.3
0 cancellations,74.8
0 cancellations,94.5
0 cancellations,97.5
0 cancellations,168.0
0 cancellations,75.0
0 cancellations,75.0
0 cancellations,75.0
0 cancellations,75.0
0 cancellations,75.0
0 cancellations,75.0
0 cancellations,75.0
0 cancellations,75.0
0 cancellations,75.0
0 cancellations,75.0
