hotel,adr
City Hotel,130.67
City Hotel,151.0
City Hotel,168.3
City Hotel,72.08
City Hotel,106.03
City Hotel,149.4
City Hotel,163.2
City Hotel,105.3
City Hotel,94.5
City Hotel,94.5
City Hotel,90.95
City Hotel,80.75
City Hotel,152.4
City Hotel,114.3
City Hotel,107.95
City Hotel,134.1
City Hotel,145.2
City Hotel,89.25
City Hotel,137.34
City Hotel,89.25
City Hotel,77.51
City Hotel,171.96
City Hotel,109.66
City Hotel,122.04
City Hotel,81.6
City Hotel,103.5
City Hotel,134.1
City Hotel,135.9
City Hotel,146.7
City Hotel,117.9
City Hotel,191.0
City Hotel,112.0
City Hotel,151.47
City Hotel,207.9
City Hotel,191.0
City Hotel,168.3
City Hotel,152.1
City Hotel,134.1
City Hotel,131.5
City Hotel,107.1
City Hotel,132.05
City Hotel,108.45
City Hotel,168.3
City Hotel,134.1
City Hotel,163.63
City Hotel,81.5
City Hotel,106.53
City Hotel,150.3
City Hotel,138.83
City Hotel,131.26
City Hotel,90.95
City Hotel,90.95
City Hotel,90.95
City Hotel,158.95
City Hotel,256.0
City Hotel,135.9
City Hotel,176.85
City Hotel,85.5
City Hotel,72.0
City Hotel,72.0
City Hotel,96.3
City Hotel,152.1
City Hotel,113.6
City Hotel,86.36
City Hotel,107.1
City Hotel,101.0
City Hotel,152.1
City Hotel,151.0
City Hotel,151.0
City Hotel,103.5
City Hotel,165.67
City Hotel,187.0
City Hotel,127.05
City Hotel,151.0
City Hotel,129.73
City Hotel,99.45
City Hotel,136.43
City Hotel,125.55
City Hotel,117.9
City Hotel,194.85
City Hotel,130.05
City Hotel,141.0
City Hotel,130.05
City Hotel,168.3
City Hotel,179.92
City Hotel,124.8
City Hotel,90.67
City Hotel,137.7
City Hotel,150.0
City Hotel,93.22
City Hotel,123.82
City Hotel,283.0
City Hotel,127.8
City Hotel,125.1
City Hotel,186.3
City Hotel,130.5
City Hotel,186.3
City Hotel,231.0
City Hotel,130.5
City Hotel,127.8
City Hotel,124.8
City Hotel,136.0
City Hotel,121.2
City Hotel,103.69
City Hotel,118.9
City Hotel,135.9
City Hotel,90.9
City Hotel,168.3
City Hotel,135.9
City Hotel,149.4
City Hotel,90.9
City Hotel,89.25
City Hotel,195.75
City Hotel,139.05
City Hotel,102.25
City Hotel,95.63
City Hotel,142.0
City Hotel,138.14
City Hotel,119.69
City Hotel,131.75
City Hotel,150.3
City Hotel,139.5
City Hotel,82.12
City Hotel,139.5
City Hotel,109.0
City Hotel,164.25
City Hotel,164.25
City Hotel,164.25
City Hotel,124.0
City Hotel,82.13
City Hotel,145.1
City Hotel,164.25
City Hotel,139.5
City Hotel,176.0
City Hotel,109.8
City Hotel,85.5
City Hotel,176.0
City Hotel,168.3
City Hotel,131.4
City Hotel,147.0
City Hotel,117.0
City Hotel,112.5
City Hotel,147.0
City Hotel,204.0
City Hotel,88.5
City Hotel,121.5
City Hotel,214.76
City Hotel,81.82
City Hotel,148.5
City Hotel,81.81
City Hotel,122.4
City Hotel,150.3
City Hotel,122.4
City Hotel,170.28
City Hotel,140.7
City Hotel,139.95
City Hotel,118.8
City Hotel,158.0
City Hotel,158.0
City Hotel,118.8
City Hotel,59.0
City Hotel,125.1
City Hotel,135.27
City Hotel,107.1
City Hotel,59.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,152.1
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,115.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,135.27
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,142.2
City Hotel,135.27
City Hotel,62.0
City Hotel,62.0
City Hotel,135.27
City Hotel,135.27
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,135.27
City Hotel,115.0
City Hotel,90.0
City Hotel,62.0
City Hotel,115.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,135.9
City Hotel,85.5
City Hotel,124.5
City Hotel,140.7
City Hotel,85.5
City Hotel,124.5
City Hotel,155.5
City Hotel,152.1
City Hotel,116.1
City Hotel,116.1
City Hotel,99.45
City Hotel,94.59
City Hotel,72.25
City Hotel,100.12
City Hotel,99.45
City Hotel,137.7
City Hotel,152.1
City Hotel,136.0
City Hotel,115.0
City Hotel,115.0
City Hotel,100.8
City Hotel,115.0
City Hotel,115.0
City Hotel,115.0
City Hotel,115.0
City Hotel,115.0
City Hotel,115.0
City Hotel,149.4
City Hotel,115.0
City Hotel,115.0
City Hotel,115.0
City Hotel,133.2
City Hotel,115.0
City Hotel,288.0
City Hotel,115.0
City Hotel,115.0
City Hotel,115.0
City Hotel,115.0
City Hotel,150.3
City Hotel,115.0
City Hotel,115.0
City Hotel,96.3
City Hotel,115.0
City Hotel,168.3
City Hotel,242.9
City Hotel,183.6
City Hotel,162.3
City Hotel,115.0
City Hotel,231.6
City Hotel,82.45
City Hotel,105.3
City Hotel,82.45
City Hotel,82.45
City Hotel,152.1
City Hotel,178.8
City Hotel,78.0
City Hotel,78.0
City Hotel,219.6
City Hotel,113.9
City Hotel,180.2
City Hotel,78.0
City Hotel,133.45
City Hotel,78.0
City Hotel,78.0
City Hotel,78.0
City Hotel,99.3
City Hotel,217.6
City Hotel,78.0
City Hotel,78.0
City Hotel,78.0
City Hotel,151.47
City Hotel,180.2
City Hotel,78.0
City Hotel,78.0
City Hotel,198.59
City Hotel,78.0
City Hotel,90.67
City Hotel,89.25
City Hotel,99.45
City Hotel,118.15
City Hotel,121.6
City Hotel,121.6
City Hotel,167.7
City Hotel,118.15
City Hotel,121.6
City Hotel,130.0
City Hotel,94.5
City Hotel,177.3
City Hotel,105.3
City Hotel,94.5
City Hotel,137.7
City Hotel,121.6
City Hotel,152.1
City Hotel,105.3
City Hotel,105.3
City Hotel,96.9
City Hotel,135.9
City Hotel,118.8
City Hotel,137.7
City Hotel,130.05
City Hotel,112.2
City Hotel,150.3
City Hotel,129.0
City Hotel,105.3
City Hotel,139.0
City Hotel,134.1
City Hotel,135.9
City Hotel,107.1
City Hotel,90.95
City Hotel,168.3
City Hotel,91.93
City Hotel,135.9
City Hotel,91.93
City Hotel,101.98
City Hotel,127.99
City Hotel,167.0
City Hotel,167.0
City Hotel,129.0
City Hotel,152.1
City Hotel,167.0
City Hotel,134.0
City Hotel,125.1
City Hotel,214.75
City Hotel,139.0
City Hotel,167.0
City Hotel,167.0
City Hotel,119.7
City Hotel,139.5
City Hotel,139.5
City Hotel,92.86
City Hotel,139.0
City Hotel,177.3
City Hotel,94.5
City Hotel,107.1
City Hotel,96.9
City Hotel,125.1
City Hotel,168.3
City Hotel,167.45
City Hotel,140.0
City Hotel,90.95
City Hotel,135.9
City Hotel,80.75
City Hotel,166.0
City Hotel,90.95
City Hotel,171.0
City Hotel,191.0
City Hotel,106.25
City Hotel,104.55
City Hotel,113.55
City Hotel,95.2
City Hotel,144.9
City Hotel,150.3
City Hotel,137.7
City Hotel,156.0
City Hotel,140.0
City Hotel,137.7
City Hotel,189.0
City Hotel,137.7
City Hotel,94.5
City Hotel,137.7
City Hotel,137.7
City Hotel,139.0
City Hotel,151.0
City Hotel,118.8
City Hotel,102.25
City Hotel,207.9
City Hotel,94.5
City Hotel,151.0
City Hotel,207.9
City Hotel,97.65
City Hotel,92.25
City Hotel,103.05
City Hotel,62.73
City Hotel,135.45
City Hotel,231.0
City Hotel,150.3
City Hotel,150.3
City Hotel,103.05
City Hotel,90.9
City Hotel,96.3
City Hotel,167.95
City Hotel,96.3
City Hotel,158.95
City Hotel,90.9
City Hotel,90.95
City Hotel,90.95
City Hotel,159.3
City Hotel,150.3
City Hotel,150.3
City Hotel,99.45
City Hotel,131.4
City Hotel,84.39
City Hotel,183.74
City Hotel,124.2
City Hotel,65.49
City Hotel,159.6
City Hotel,150.3
City Hotel,137.7
City Hotel,129.0
City Hotel,130.5
City Hotel,117.9
City Hotel,129.0
City Hotel,117.9
City Hotel,129.0
City Hotel,163.67
City Hotel,156.0
City Hotel,94.62
City Hotel,94.62
City Hotel,100.8
City Hotel,133.2
City Hotel,133.2
City Hotel,100.8
City Hotel,91.5
City Hotel,133.2
City Hotel,208.9
City Hotel,150.3
City Hotel,94.5
City Hotel,99.9
City Hotel,133.2
City Hotel,133.2
City Hotel,84.15
City Hotel,147.0
City Hotel,103.84
City Hotel,97.02
City Hotel,117.36
City Hotel,112.81
City Hotel,140.0
City Hotel,140.0
City Hotel,149.4
City Hotel,76.46
City Hotel,112.8
City Hotel,88.5
City Hotel,105.3
City Hotel,99.3
City Hotel,131.7
City Hotel,152.1
City Hotel,93.08
City Hotel,152.1
City Hotel,150.3
City Hotel,152.1
City Hotel,130.95
City Hotel,150.3
City Hotel,150.3
City Hotel,133.2
City Hotel,89.25
City Hotel,89.25
City Hotel,150.3
City Hotel,152.1
City Hotel,116.28
City Hotel,152.1
City Hotel,152.1
City Hotel,116.28
City Hotel,152.1
City Hotel,130.95
City Hotel,152.1
City Hotel,101.45
City Hotel,152.1
City Hotel,150.3
City Hotel,150.3
City Hotel,131.4
City Hotel,72.25
City Hotel,137.91
City Hotel,72.25
City Hotel,90.95
City Hotel,127.22
City Hotel,131.4
City Hotel,131.4
City Hotel,208.41
City Hotel,90.95
City Hotel,85.5
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,85.5
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,109.8
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,59.0
City Hotel,59.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,88.76
City Hotel,88.77
City Hotel,90.9
City Hotel,109.8
City Hotel,161.78
City Hotel,145.9
City Hotel,67.09
City Hotel,98.25
City Hotel,85.6
City Hotel,96.3
City Hotel,80.75
City Hotel,80.75
City Hotel,125.1
City Hotel,130.5
City Hotel,125.1
City Hotel,149.4
City Hotel,168.3
City Hotel,131.4
City Hotel,109.8
City Hotel,85.5
City Hotel,96.3
City Hotel,117.6
City Hotel,96.3
City Hotel,262.7
City Hotel,128.7
City Hotel,131.4
City Hotel,150.3
City Hotel,90.9
City Hotel,90.9
City Hotel,131.4
City Hotel,85.5
City Hotel,174.3
City Hotel,151.67
City Hotel,162.0
City Hotel,131.4
City Hotel,163.2
City Hotel,96.3
City Hotel,85.5
City Hotel,120.6
City Hotel,95.2
City Hotel,147.6
City Hotel,96.3
City Hotel,85.5
City Hotel,124.95
City Hotel,92.7
City Hotel,165.06
City Hotel,149.0
City Hotel,133.74
City Hotel,122.0
City Hotel,85.5
City Hotel,72.25
City Hotel,83.58
City Hotel,84.72
City Hotel,135.9
City Hotel,137.7
City Hotel,96.3
City Hotel,96.3
City Hotel,139.0
City Hotel,128.7
City Hotel,168.3
City Hotel,96.0
City Hotel,96.0
City Hotel,96.0
City Hotel,86.63
City Hotel,96.0
City Hotel,96.0
City Hotel,96.3
City Hotel,96.0
City Hotel,96.0
City Hotel,94.5
City Hotel,90.0
City Hotel,96.0
City Hotel,96.0
City Hotel,96.0
City Hotel,86.62
City Hotel,143.4
City Hotel,96.3
City Hotel,94.78
City Hotel,162.3
City Hotel,135.9
City Hotel,136.35
City Hotel,85.5
City Hotel,96.3
City Hotel,143.4
City Hotel,77.04
City Hotel,150.9
City Hotel,77.04
City Hotel,90.95
City Hotel,80.75
City Hotel,80.75
City Hotel,90.95
City Hotel,142.43
City Hotel,127.03
City Hotel,128.7
City Hotel,109.8
City Hotel,85.5
City Hotel,118.0
City Hotel,186.0
City Hotel,104.4
City Hotel,130.0
City Hotel,86.4
City Hotel,85.5
City Hotel,118.0
City Hotel,218.0
City Hotel,109.8
City Hotel,159.0
City Hotel,142.2
City Hotel,109.8
City Hotel,171.45
City Hotel,130.0
City Hotel,159.3
City Hotel,109.8
City Hotel,111.83
City Hotel,112.25
City Hotel,123.3
City Hotel,159.8
City Hotel,123.8
City Hotel,63.75
City Hotel,115.37
City Hotel,100.58
City Hotel,143.55
City Hotel,100.35
City Hotel,115.37
City Hotel,100.58
City Hotel,99.21
City Hotel,111.35
City Hotel,96.05
City Hotel,111.7
City Hotel,107.1
City Hotel,103.05
City Hotel,159.3
City Hotel,134.1
City Hotel,144.9
City Hotel,96.3
City Hotel,109.8
City Hotel,80.75
City Hotel,96.3
City Hotel,128.7
City Hotel,109.33
City Hotel,155.73
City Hotel,140.0
City Hotel,96.05
City Hotel,96.3
City Hotel,85.5
City Hotel,90.95
City Hotel,101.03
City Hotel,123.25
City Hotel,111.83
City Hotel,159.3
City Hotel,159.3
City Hotel,124.25
City Hotel,118.15
City Hotel,106.25
City Hotel,90.95
City Hotel,144.23
City Hotel,142.2
City Hotel,148.5
City Hotel,111.42
City Hotel,127.62
City Hotel,90.95
City Hotel,113.05
City Hotel,123.55
City Hotel,107.42
City Hotel,116.0
City Hotel,89.1
City Hotel,99.0
City Hotel,122.0
City Hotel,118.0
City Hotel,65.0
City Hotel,118.0
City Hotel,85.5
City Hotel,109.8
City Hotel,99.0
City Hotel,116.7
City Hotel,138.9
City Hotel,80.0
City Hotel,85.5
City Hotel,85.5
City Hotel,109.8
City Hotel,93.5
City Hotel,233.1
City Hotel,90.95
City Hotel,109.8
City Hotel,94.05
City Hotel,99.0
City Hotel,109.8
City Hotel,118.0
City Hotel,99.0
City Hotel,202.5
City Hotel,111.6
City Hotel,123.3
City Hotel,111.59
City Hotel,92.29
City Hotel,117.42
City Hotel,112.5
City Hotel,99.2
City Hotel,122.0
City Hotel,127.8
City Hotel,111.6
City Hotel,97.0
City Hotel,121.5
City Hotel,122.0
City Hotel,127.8
City Hotel,103.69
City Hotel,103.69
City Hotel,107.19
City Hotel,157.5
City Hotel,108.66
City Hotel,92.4
City Hotel,157.5
City Hotel,108.66
City Hotel,144.0
City Hotel,175.65
City Hotel,112.63
City Hotel,80.75
City Hotel,90.95
City Hotel,90.95
City Hotel,112.63
City Hotel,90.95
City Hotel,112.63
City Hotel,112.63
City Hotel,120.6
City Hotel,90.95
City Hotel,90.95
City Hotel,123.3
City Hotel,86.2
City Hotel,126.0
City Hotel,59.0
City Hotel,112.8
City Hotel,59.0
City Hotel,112.8
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,104.5
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,122.0
City Hotel,96.3
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,131.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,123.3
City Hotel,122.1
City Hotel,106.2
City Hotel,108.9
City Hotel,129.6
City Hotel,123.3
City Hotel,118.8
City Hotel,149.1
City Hotel,143.1
City Hotel,102.85
City Hotel,123.3
City Hotel,129.6
City Hotel,118.8
City Hotel,150.45
City Hotel,161.1
City Hotel,94.07
City Hotel,123.98
City Hotel,123.98
City Hotel,99.0
City Hotel,198.9
City Hotel,179.0
City Hotel,99.0
City Hotel,99.0
City Hotel,99.0
City Hotel,142.2
City Hotel,149.0
City Hotel,85.5
City Hotel,142.2
City Hotel,135.9
City Hotel,123.3
City Hotel,135.9
City Hotel,123.3
City Hotel,123.3
City Hotel,123.3
City Hotel,135.9
City Hotel,108.0
City Hotel,115.0
City Hotel,115.0
City Hotel,115.0
City Hotel,112.0
City Hotel,115.0
City Hotel,123.3
City Hotel,115.0
City Hotel,115.0
City Hotel,115.0
City Hotel,115.0
City Hotel,152.1
City Hotel,123.3
City Hotel,115.0
City Hotel,115.0
City Hotel,177.75
City Hotel,115.0
City Hotel,126.9
City Hotel,115.0
City Hotel,101.79
City Hotel,181.8
City Hotel,210.6
City Hotel,141.0
City Hotel,120.96
City Hotel,131.4
City Hotel,119.85
City Hotel,139.86
City Hotel,121.01
City Hotel,85.0
City Hotel,89.73
City Hotel,112.01
City Hotel,85.5
City Hotel,99.0
City Hotel,129.0
City Hotel,85.5
City Hotel,96.3
City Hotel,85.5
City Hotel,108.9
City Hotel,85.5
City Hotel,96.0
City Hotel,123.3
City Hotel,96.0
City Hotel,96.0
City Hotel,143.1
City Hotel,98.1
City Hotel,96.0
City Hotel,96.0
City Hotel,118.8
City Hotel,177.3
City Hotel,181.8
City Hotel,233.1
City Hotel,99.3
City Hotel,118.8
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,156.5
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,95.63
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,75.0
City Hotel,106.88
City Hotel,75.0
City Hotel,75.0
City Hotel,139.28
City Hotel,135.9
City Hotel,75.0
City Hotel,75.0
City Hotel,137.0
City Hotel,170.1
City Hotel,97.18
City Hotel,119.85
City Hotel,105.64
City Hotel,121.98
City Hotel,109.23
City Hotel,196.91
City Hotel,119.85
City Hotel,98.82
City Hotel,109.8
City Hotel,143.5
City Hotel,118.0
City Hotel,118.0
City Hotel,89.0
City Hotel,99.0
City Hotel,187.5
City Hotel,187.5
City Hotel,110.97
City Hotel,207.9
City Hotel,130.15
City Hotel,154.0
City Hotel,116.1
City Hotel,123.97
City Hotel,117.45
City Hotel,96.23
City Hotel,109.65
City Hotel,98.55
City Hotel,98.55
City Hotel,96.23
City Hotel,116.1
City Hotel,135.9
City Hotel,182.34
City Hotel,152.15
City Hotel,169.0
City Hotel,208.93
City Hotel,119.16
City Hotel,128.1
City Hotel,106.9
City Hotel,131.14
City Hotel,149.4
City Hotel,106.84
City Hotel,149.4
City Hotel,131.14
City Hotel,211.86
City Hotel,89.17
City Hotel,102.85
City Hotel,93.94
City Hotel,187.0
City Hotel,126.0
City Hotel,168.3
City Hotel,149.0
City Hotel,154.0
City Hotel,145.0
City Hotel,149.0
City Hotel,106.0
City Hotel,91.2
City Hotel,115.5
City Hotel,91.2
City Hotel,119.0
City Hotel,91.2
City Hotel,174.0
City Hotel,145.2
City Hotel,154.0
City Hotel,172.8
City Hotel,166.8
City Hotel,91.51
City Hotel,127.2
City Hotel,118.8
City Hotel,118.8
City Hotel,100.3
City Hotel,127.2
City Hotel,118.8
City Hotel,118.8
City Hotel,94.35
City Hotel,140.25
City Hotel,168.3
City Hotel,95.0
City Hotel,95.0
City Hotel,132.45
City Hotel,123.98
City Hotel,80.0
City Hotel,80.0
City Hotel,80.0
City Hotel,80.0
City Hotel,80.0
City Hotel,134.1
City Hotel,98.1
City Hotel,118.0
City Hotel,120.6
City Hotel,89.91
City Hotel,108.1
City Hotel,110.7
City Hotel,135.9
City Hotel,124.2
City Hotel,137.0
City Hotel,137.0
City Hotel,137.0
City Hotel,137.0
City Hotel,137.0
City Hotel,137.0
City Hotel,137.0
City Hotel,137.0
City Hotel,136.8
City Hotel,138.6
City Hotel,87.3
City Hotel,87.3
City Hotel,92.7
City Hotel,126.9
City Hotel,109.0
City Hotel,119.0
City Hotel,168.3
City Hotel,116.1
City Hotel,116.1
City Hotel,136.8
City Hotel,136.8
City Hotel,126.9
City Hotel,168.3
City Hotel,152.81
City Hotel,158.85
City Hotel,149.4
City Hotel,118.8
City Hotel,118.8
City Hotel,65.0
City Hotel,65.0
City Hotel,129.6
City Hotel,65.0
City Hotel,65.0
City Hotel,59.0
City Hotel,65.0
City Hotel,59.0
City Hotel,65.0
City Hotel,65.0
City Hotel,65.0
City Hotel,65.0
City Hotel,65.0
City Hotel,118.0
City Hotel,65.0
City Hotel,65.0
City Hotel,65.0
City Hotel,65.0
City Hotel,65.0
City Hotel,125.1
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,201.5
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,90.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,139.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,90.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,62.0
City Hotel,149.4
City Hotel,70.0
City Hotel,70.0
City Hotel,70.0
City Hotel,70.0
City Hotel,158.95
City Hotel,110.0
City Hotel,70.0
City Hotel,70.0
City Hotel,118.8
City Hotel,70.0
City Hotel,70.0
City Hotel,110.0
City Hotel,70.0
City Hotel,165.6
City Hotel,118.8
City Hotel,70.0
City Hotel,110.0
City Hotel,110.0
City Hotel,118.8
City Hotel,81.77
City Hotel,149.4
City Hotel,116.1
City Hotel,110.0
City Hotel,168.3
City Hotel,81.77
City Hotel,149.4
City Hotel,118.8
City Hotel,70.0
City Hotel,70.0
City Hotel,70.0
City Hotel,70.0
City Hotel,70.0
City Hotel,70.0
City Hotel,110.0
City Hotel,149.4
City Hotel,116.1
City Hotel,70.0
City Hotel,70.0
City Hotel,70.0
City Hotel,125.1
City Hotel,110.0
City Hotel,70.0
City Hotel,135.9
City Hotel,141.5
City Hotel,149.4
City Hotel,149.4
City Hotel,135.9
City Hotel,100.3
City Hotel,149.4
City Hotel,149.4
City Hotel,106.2
City Hotel,154.0
City Hotel,149.4
City Hotel,106.2
City Hotel,135.0
City Hotel,105.0
City Hotel,105.0
City Hotel,135.0
City Hotel,105.0
City Hotel,105.0
City Hotel,130.5
City Hotel,125.1
City Hotel,149.4
City Hotel,135.0
City Hotel,105.0
City Hotel,105.0
City Hotel,135.0
City Hotel,135.0
City Hotel,135.9
City Hotel,135.0
City Hotel,135.0
City Hotel,105.0
City Hotel,105.0
City Hotel,105.0
City Hotel,135.0
City Hotel,105.0
City Hotel,135.0
City Hotel,135.0
City Hotel,105.0
City Hotel,105.0
City Hotel,105.0
City Hotel,129.6
City Hotel,135.0
City Hotel,135.0
City Hotel,105.0
City Hotel,135.0
City Hotel,135.0
City Hotel,177.3
City Hotel,132.05
City Hotel,168.3
City Hotel,135.0
City Hotel,105.0
City Hotel,105.0
City Hotel,105.0
City Hotel,90.0
City Hotel,120.0
City Hotel,120.0
City Hotel,120.0
City Hotel,90.0
City Hotel,104.4
City Hotel,120.0
City Hotel,90.0
City Hotel,90.0
City Hotel,120.0
City Hotel,120.0
City Hotel,90.0
City Hotel,90.0
City Hotel,120.0
City Hotel,120.0
City Hotel,90.0
City Hotel,90.0
City Hotel,109.45
City Hotel,120.0
City Hotel,120.0
City Hotel,90.0
City Hotel,90.0
City Hotel,120.0
City Hotel,120.0
City Hotel,120.0
City Hotel,135.0
City Hotel,135.0
City Hotel,90.0
City Hotel,90.0
City Hotel,120.0
City Hotel,142.0
City Hotel,90.0
City Hotel,90.0
City Hotel,120.0
City Hotel,120.0
City Hotel,120.0
City Hotel,90.0
City Hotel,90.0
City Hotel,120.0
City Hotel,120.0
City Hotel,120.0
City Hotel,120.0
City Hotel,90.0
City Hotel,95.4
City Hotel,90.0
City Hotel,90.0
City Hotel,166.35
City Hotel,120.0
City Hotel,120.0
City Hotel,90.0
City Hotel,120.0
City Hotel,135.0
City Hotel,154.0
City Hotel,149.4
City Hotel,136.5
City Hotel,137.7
City Hotel,162.0
City Hotel,135.9
City Hotel,125.1
City Hotel,125.1
City Hotel,135.9
City Hotel,143.1
City Hotel,134.46
City Hotel,126.9
City Hotel,149.4
City Hotel,149.4
City Hotel,108.8
City Hotel,100.3
City Hotel,149.4
City Hotel,100.3
City Hotel,168.3
City Hotel,135.9
City Hotel,159.17
City Hotel,84.43
City Hotel,155.0
City Hotel,99.0
City Hotel,126.9
City Hotel,68.53
City Hotel,125.1
City Hotel,130.0
City Hotel,65.1
City Hotel,149.0
City Hotel,135.9
City Hotel,116.1
City Hotel,168.3
City Hotel,116.1
City Hotel,85.5
City Hotel,135.9
City Hotel,149.4
City Hotel,125.1
City Hotel,116.1
City Hotel,152.1
City Hotel,144.14
City Hotel,118.8
City Hotel,149.4
City Hotel,149.4
City Hotel,207.9
City Hotel,168.3
City Hotel,179.71
City Hotel,108.0
City Hotel,140.0
City Hotel,110.0
City Hotel,160.0
City Hotel,95.0
City Hotel,108.0
City Hotel,110.0
