hotel,tipo,adr
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,170.0
City Hotel,work,99.0
City Hotel,work,153.0
City Hotel,work,146.67
City Hotel,work,99.0
City Hotel,work,135.33
City Hotel,work,117.33
City Hotel,work+rest,109.8
City Hotel,work+rest,162.0
City Hotel,work+rest,125.0
City Hotel,work+rest,189.0
City Hotel,work+rest,135.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,133.0
City Hotel,rest,123.0
City Hotel,work,230.0
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work,153.0
City Hotel,work,140.0
City Hotel,work,130.0
City Hotel,work,99.0
City Hotel,work,140.0
City Hotel,work,130.0
City Hotel,work,140.0
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work,260.0
City Hotel,work,130.0
City Hotel,work,120.0
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work,150.0
City Hotel,work,130.0
City Hotel,work,152.0
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,135.33
City Hotel,work+rest,105.0
City Hotel,work+rest,140.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,135.33
City Hotel,work+rest,144.0
City Hotel,work+rest,105.0
City Hotel,work+rest,210.0
City Hotel,work+rest,135.33
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,162.0
City Hotel,work+rest,135.33
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,189.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,193.5
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,126.67
City Hotel,work+rest,170.0
City Hotel,work+rest,130.0
City Hotel,work+rest,144.0
City Hotel,work+rest,126.0
City Hotel,work+rest,133.0
City Hotel,work+rest,189.0
City Hotel,work+rest,171.0
City Hotel,work+rest,144.0
City Hotel,work+rest,126.0
City Hotel,work+rest,78.0
City Hotel,work+rest,142.2
City Hotel,work,126.0
City Hotel,work,160.0
City Hotel,work,144.0
City Hotel,work,144.0
City Hotel,work+rest,140.0
City Hotel,work+rest,112.0
City Hotel,work+rest,144.0
City Hotel,work+rest,126.0
City Hotel,work+rest,160.0
City Hotel,work+rest,170.0
City Hotel,work+rest,160.0
City Hotel,work+rest,144.0
City Hotel,work+rest,160.0
City Hotel,work+rest,170.0
City Hotel,work+rest,120.0
City Hotel,work+rest,189.0
City Hotel,work+rest,130.0
City Hotel,work+rest,181.8
City Hotel,work+rest,170.0
City Hotel,work+rest,131.6
City Hotel,work+rest,184.63
City Hotel,work+rest,130.86
City Hotel,work+rest,126.9
City Hotel,work+rest,99.0
City Hotel,rest,104.4
City Hotel,weekend,199.0
City Hotel,weekend,120.0
City Hotel,weekend,97.58
City Hotel,weekend,100.0
City Hotel,weekend,126.0
City Hotel,weekend,109.0
City Hotel,weekend,80.1
City Hotel,weekend,150.0
City Hotel,weekend,152.0
City Hotel,work+rest,153.0
City Hotel,work+rest,129.0
City Hotel,work+rest,120.0
City Hotel,work+rest,99.0
City Hotel,work+rest,120.0
City Hotel,work+rest,95.0
City Hotel,work+rest,99.0
City Hotel,work+rest,170.0
City Hotel,work+rest,95.0
City Hotel,work+rest,126.67
City Hotel,work+rest,210.0
City Hotel,work+rest,120.0
City Hotel,work+rest,104.0
City Hotel,work+rest,115.0
City Hotel,work+rest,120.0
City Hotel,work+rest,140.0
City Hotel,work+rest,150.0
City Hotel,work+rest,89.1
City Hotel,work+rest,190.0
City Hotel,work+rest,99.0
City Hotel,work+rest,89.1
City Hotel,work+rest,190.0
City Hotel,work+rest,190.0
City Hotel,work+rest,144.0
City Hotel,work+rest,112.0
City Hotel,work+rest,110.0
City Hotel,work+rest,109.0
City Hotel,work+rest,120.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,work+rest,143.33
City Hotel,work+rest,245.0
City Hotel,work+rest,140.0
City Hotel,work+rest,140.0
City Hotel,weekend,140.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,144.0
City Hotel,work+rest,149.0
City Hotel,work+rest,110.0
City Hotel,work+rest,119.0
City Hotel,work+rest,188.5
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,109.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,109.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,110.0
City Hotel,work+rest,140.0
City Hotel,work+rest,99.0
City Hotel,work+rest,109.0
City Hotel,work+rest,135.0
City Hotel,work+rest,139.0
City Hotel,work+rest,99.0
City Hotel,work+rest,144.0
City Hotel,work+rest,189.0
City Hotel,work+rest,99.0
City Hotel,work+rest,139.0
City Hotel,work+rest,150.0
City Hotel,work+rest,99.0
City Hotel,work+rest,125.1
City Hotel,work+rest,141.75
City Hotel,work+rest,89.1
City Hotel,work+rest,207.0
City Hotel,work+rest,89.1
City Hotel,work+rest,138.6
City Hotel,work+rest,151.2
City Hotel,work+rest,177.7
City Hotel,work+rest,144.0
City Hotel,work+rest,132.0
City Hotel,work+rest,124.0
City Hotel,work,108.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,99.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,80.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,109.0
City Hotel,work,180.0
City Hotel,work,148.0
City Hotel,work,190.0
City Hotel,work,109.0
City Hotel,work,120.0
City Hotel,work,144.0
City Hotel,work,135.0
City Hotel,work,144.0
City Hotel,work,130.05
City Hotel,work,130.0
City Hotel,work,130.0
City Hotel,work,229.0
City Hotel,work,126.0
City Hotel,work,190.0
City Hotel,work,90.0
City Hotel,work,144.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,117.0
City Hotel,work,90.0
City Hotel,work,126.0
City Hotel,work,90.0
City Hotel,work,175.5
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,130.5
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,144.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,149.4
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work+rest,152.0
City Hotel,work+rest,152.0
City Hotel,work+rest,108.0
City Hotel,work,89.1
City Hotel,work,170.0
City Hotel,work,150.3
City Hotel,work,111.6
City Hotel,work,130.5
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,122.67
City Hotel,work,80.1
City Hotel,work,80.1
City Hotel,work,108.0
City Hotel,work,90.0
City Hotel,work,99.0
City Hotel,work,126.0
City Hotel,work,180.0
City Hotel,work,130.5
City Hotel,work,90.0
City Hotel,work,126.0
City Hotel,work,90.0
City Hotel,work,80.0
City Hotel,work,130.0
City Hotel,work,315.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,166.5
City Hotel,work,80.0
City Hotel,work,171.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,98.1
City Hotel,work,130.5
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work+rest,168.75
City Hotel,work+rest,168.75
City Hotel,work+rest,123.75
City Hotel,work+rest,109.8
City Hotel,work+rest,160.0
City Hotel,work+rest,126.0
City Hotel,work+rest,122.4
City Hotel,work+rest,136.67
City Hotel,work+rest,225.0
City Hotel,work+rest,134.36
City Hotel,work+rest,135.9
City Hotel,work+rest,122.4
City Hotel,work+rest,137.14
City Hotel,work+rest,160.89
City Hotel,work,75.0
City Hotel,work,75.0
City Hotel,work,140.0
City Hotel,work,160.0
City Hotel,work,126.0
City Hotel,work,126.0
City Hotel,work,256.5
City Hotel,work,140.0
City Hotel,work,160.0
City Hotel,work,126.0
City Hotel,work,187.2
City Hotel,work,108.0
City Hotel,work+rest,117.0
City Hotel,work+rest,153.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,150.0
City Hotel,work+rest,153.0
City Hotel,work+rest,99.0
City Hotel,work+rest,104.0
City Hotel,work+rest,99.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,162.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,117.0
City Hotel,work+rest,162.0
City Hotel,work+rest,140.0
City Hotel,work+rest,166.5
City Hotel,work+rest,93.6
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,130.5
City Hotel,work+rest,153.0
City Hotel,work+rest,99.0
City Hotel,work+rest,104.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,117.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,153.0
City Hotel,work+rest,105.0
City Hotel,work+rest,105.0
City Hotel,work+rest,150.0
City Hotel,work+rest,105.0
City Hotel,work+rest,130.5
City Hotel,work+rest,250.0
City Hotel,rest,130.5
City Hotel,work,144.0
City Hotel,work,163.8
City Hotel,work,204.3
City Hotel,work,204.3
City Hotel,work+rest,116.0
City Hotel,work+rest,180.0
City Hotel,work+rest,117.0
City Hotel,work+rest,160.0
City Hotel,work+rest,180.0
City Hotel,work+rest,168.0
City Hotel,work+rest,117.0
City Hotel,work+rest,112.8
City Hotel,work+rest,90.0
City Hotel,work+rest,90.0
City Hotel,work+rest,160.0
City Hotel,work+rest,99.0
City Hotel,work+rest,90.0
City Hotel,work+rest,109.8
City Hotel,work+rest,160.0
City Hotel,work+rest,130.5
City Hotel,work+rest,90.0
City Hotel,work+rest,90.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,120.0
City Hotel,work+rest,99.0
City Hotel,work+rest,133.33
City Hotel,work+rest,177.75
City Hotel,work+rest,135.0
City Hotel,work+rest,99.0
City Hotel,work+rest,89.1
City Hotel,work+rest,117.0
City Hotel,work+rest,95.0
City Hotel,work+rest,157.25
City Hotel,work+rest,218.0
City Hotel,work+rest,250.0
City Hotel,work+rest,117.0
City Hotel,work+rest,89.1
City Hotel,work+rest,117.0
City Hotel,work+rest,162.0
City Hotel,rest,130.5
City Hotel,weekend,144.0
City Hotel,weekend,160.0
City Hotel,weekend,117.0
City Hotel,weekend,126.0
City Hotel,weekend,170.0
City Hotel,weekend,117.0
City Hotel,weekend,160.0
City Hotel,weekend,117.0
City Hotel,weekend,117.0
City Hotel,work+rest,89.1
City Hotel,work+rest,173.33
City Hotel,work+rest,216.0
City Hotel,work+rest,135.0
City Hotel,work+rest,126.0
City Hotel,work+rest,170.0
City Hotel,work+rest,126.0
City Hotel,work+rest,109.71
City Hotel,work+rest,118.86
City Hotel,work+rest,117.0
City Hotel,work+rest,118.86
City Hotel,work+rest,117.0
City Hotel,work+rest,118.86
City Hotel,work+rest,109.71
City Hotel,work+rest,99.0
City Hotel,work+rest,144.0
City Hotel,work+rest,99.0
City Hotel,work+rest,170.0
City Hotel,work+rest,99.0
City Hotel,work+rest,144.0
City Hotel,work+rest,108.0
City Hotel,work+rest,109.8
City Hotel,package,161.5
City Hotel,weekend,160.0
City Hotel,work+rest,130.5
City Hotel,work+rest,99.0
City Hotel,work+rest,99.0
City Hotel,work+rest,150.0
City Hotel,work+rest,150.0
City Hotel,work+rest,127.8
City Hotel,work+rest,130.67
City Hotel,work+rest,140.0
City Hotel,work+rest,126.9
City Hotel,work+rest,150.0
City Hotel,work+rest,126.0
City Hotel,work+rest,117.0
City Hotel,work+rest,120.0
City Hotel,work+rest,135.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,200.0
City Hotel,work+rest,130.0
City Hotel,work+rest,140.0
City Hotel,work+rest,170.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,140.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,126.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.5
City Hotel,work+rest,89.0
City Hotel,work+rest,130.0
City Hotel,work+rest,130.0
City Hotel,work+rest,99.0
City Hotel,work+rest,144.0
City Hotel,work+rest,191.0
City Hotel,work+rest,99.0
City Hotel,work+rest,126.0
City Hotel,work+rest,189.0
City Hotel,package,164.7
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,213.3
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,99.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,136.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,99.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,99.0
City Hotel,work,90.0
City Hotel,work,200.0
City Hotel,work,117.0
City Hotel,work,240.0
City Hotel,work,318.5
City Hotel,work,240.3
City Hotel,work,95.0
City Hotel,work,117.0
City Hotel,work,189.0
City Hotel,work,130.5
City Hotel,work,140.0
City Hotel,work,250.0
City Hotel,work,126.0
City Hotel,work,250.0
City Hotel,work,240.0
City Hotel,work,126.0
City Hotel,work,110.0
City Hotel,work,136.7
City Hotel,work,109.8
City Hotel,work,136.7
City Hotel,work,109.8
City Hotel,rest,166.5
City Hotel,rest,99.0
City Hotel,rest,99.0
City Hotel,rest,276.9
City Hotel,rest,277.15
City Hotel,work+rest,129.6
City Hotel,work+rest,129.6
City Hotel,work,120.0
City Hotel,work,170.0
City Hotel,work,140.0
City Hotel,work,160.0
City Hotel,work,140.0
City Hotel,work,126.0
City Hotel,work,163.8
City Hotel,work,140.0
City Hotel,work,185.0
City Hotel,work,126.0
City Hotel,work,196.2
City Hotel,work,206.67
City Hotel,work,178.0
City Hotel,work,126.0
City Hotel,work,170.0
City Hotel,work,177.75
City Hotel,work,109.8
City Hotel,work,120.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,130.5
City Hotel,work,140.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,160.0
City Hotel,work,162.0
City Hotel,work,130.5
City Hotel,work,162.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,135.0
City Hotel,work,148.5
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,250.0
City Hotel,work,135.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,93.6
City Hotel,work,130.5
City Hotel,work,99.0
City Hotel,work,149.4
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work,110.0
City Hotel,work+rest,105.0
City Hotel,work+rest,89.1
City Hotel,rest,246.38
City Hotel,work,95.0
City Hotel,work,89.0
City Hotel,work,108.0
City Hotel,work,95.0
City Hotel,work,95.0
City Hotel,work,126.0
City Hotel,work,162.0
City Hotel,work,99.0
City Hotel,work,230.0
City Hotel,work,160.0
City Hotel,work,245.5
City Hotel,work,186.3
City Hotel,work,117.0
City Hotel,work,117.0
City Hotel,work,166.5
City Hotel,work,126.0
City Hotel,work,267.0
City Hotel,work,170.0
City Hotel,work,117.0
City Hotel,work,183.0
City Hotel,work,99.0
City Hotel,work+rest,166.5
City Hotel,work+rest,130.0
City Hotel,work+rest,99.0
City Hotel,work+rest,166.5
City Hotel,work+rest,160.0
City Hotel,work+rest,166.5
City Hotel,work+rest,130.5
City Hotel,work+rest,108.0
City Hotel,work+rest,99.0
City Hotel,work+rest,99.0
City Hotel,work+rest,99.0
City Hotel,work+rest,99.0
City Hotel,work+rest,99.0
City Hotel,work+rest,99.0
City Hotel,work+rest,99.0
City Hotel,work,126.0
City Hotel,work,111.0
City Hotel,work,125.0
City Hotel,work,127.8
City Hotel,work,125.0
City Hotel,work,108.0
City Hotel,work,131.2
City Hotel,work,108.0
City Hotel,work,130.0
City Hotel,work,117.0
City Hotel,work,125.0
City Hotel,work,99.0
City Hotel,work,130.0
City Hotel,work,99.0
City Hotel,work,109.8
